close_time,open,high,low,close,volume,asset_volume,num_trades,taker_base_volume,taker_quote_volume,SMA_20,SMA_60,RSI,Bollinger_up_20,Bollinger_down_20,DIF,DEA,MACD,OBV,ATR
2017-12-11 08:00:00,14664.01,15720.12,12368.0,14899.98,16553.037173,233767963.46201488,80669.0,8736.869344,123176894.48606697,10719.9805,7830.1605,74.72715404242355,15956.05784797307,5483.903152026929,1968.3056,1448.7892,1039.0329,276481.173515,1459.0980000000002
2017-12-12 08:00:00,14946.26,17470.0,14901.08,16587.97,11820.401762,193045127.9036004,71373.0,5905.234633,96386375.05815984,11054.3795,7998.136333333333,79.10441380214134,16467.31487019171,5641.4441298082875,1999.8981,1559.0109,881.7744,288301.57527699997,1557.6490000000001
2017-12-13 08:00:00,16587.97,16976.45,15875.0,16349.99,9436.802411,155716213.09834388,76032.0,4395.051525,72561808.35535774,11477.802500000002,8184.1025,77.07751917477229,17237.842766306156,5717.7622336938475,2136.5137,1674.5115,924.0044,-297738.377688,1601.1420000000003
2017-12-14 08:00:00,16349.99,16546.0,14666.56,16033.29,12416.328801,196769674.3115306,83847.0,6127.957739,97124627.48575148,11885.006,8362.436,74.3473580287632,17819.960538256764,5950.0514617432345,2200.2168,1779.6526,841.1285,-310154.706489,1682.1140000000003
2017-12-15 08:00:00,16030.34,16445.0,15450.0,16334.98,11616.867151,186092495.1834846,86150.0,5999.075173,96150362.10506035,12285.671,8531.824333333332,75.24683255531627,18203.91697295657,6367.4250270434295,2199.7892,1863.6799,672.2186,321771.57364,1705.9140000000002
2017-12-16 08:00:00,16334.98,17991.0,16298.45,17539.83,9181.273947,159809704.04408672,85478.0,4712.5784,81924043.94046211,12695.52,8708.9075,78.49054875440595,18539.20255793696,6851.837442063041,2198.4517,1930.6343,535.6349,330952.847587,1758.3025000000002
2017-12-17 08:00:00,17516.81,19539.0,17190.01,19102.66,4202.628709,76293721.36508314,51777.0,2308.847163,41958921.17812987,13137.510999999999,8905.237666666666,81.8186830894323,19045.61588921927,7229.406110780729,2268.4637,1998.2001,540.5271,335155.476296,1838.4880000000005
2017-12-18 08:00:00,19120.19,19798.68,18510.0,18860.02,9177.183434,175867439.47045138,84581.0,4197.960835,80497172.92855518,13636.242999999999,9130.365333333333,79.75536231649002,19797.828637022492,7474.657362977506,2422.1351,2082.9871,678.2959,-344332.65973,1875.8100000000002
2017-12-19 08:00:00,18860.04,19300.0,17029.98,18856.25,10624.633071,196339245.74519795,91956.0,4690.302146,86666689.06405357,14096.744,9352.831333333334,79.72172242586717,20379.400040609424,7814.087959390577,2495.5744,2165.5046,660.1396,-354957.292801,1970.886
2017-12-20 08:00:00,18856.25,18950.0,16300.0,17295.2,13210.74822,232790625.92336664,116569.0,5740.506184,101134115.92016459,14544.7165,9572.370499999999,67.10100961699297,20844.1011556236,8245.3318443764,2524.3719,2237.278,574.1877,-368168.041021,1964.3845000000001
2017-12-21 08:00:00,17295.2,17720.35,14777.66,16488.98,13450.496693,221193892.5022389,129762.0,5732.664035,94404363.82531904,14925.0825,9760.457,61.670896116615076,20900.002120768728,8950.162879231273,2393.6381,2268.5501,250.1761,-381618.53771400003,2009.0590000000004
2017-12-22 08:00:00,16480.52,17309.5,14022.0,15492.64,20324.2173,320176825.29037607,117731.0,11672.760789,184537677.7923892,15257.583499999999,9934.857166666665,55.67469262827106,20762.402465617473,9752.764534382526,2199.6196,2254.764,-110.2888,-401942.75501400005,2097.5340000000006
2017-12-23 08:00:00,15514.03,15699.34,10961.0,13326.61,36076.271175,477509934.7182865,243261.0,17556.682449,233435309.648319,15493.066,10093.900833333331,45.3512034997546,20578.931359723712,10407.200640276289,1943.0638,2192.4239,-498.7203,-438019.02618900005,2305.951
2017-12-24 08:00:00,13326.61,14950.0,12978.18,13300.0,13141.538875,184759685.33206666,135005.0,6547.667326,92098774.4608775,15614.895999999999,10217.412166666667,45.240219984778754,20340.46322865773,10889.328771342269,1547.1266,2063.3645,-1032.4757,-451160.5650640001,2338.2920000000004
2017-12-25 08:00:00,13300.0,13819.99,11640.0,13500.0,28557.534988,365709589.60302895,173557.0,15365.113545,196993097.07332075,15721.6255,10347.795,46.30383085226646,20108.33211401595,11334.91888598405,1217.1656,1894.1247,-1353.9182,479718.1000520001,2407.3915
2017-12-26 08:00:00,13500.0,14300.0,12708.0,13699.34,15748.207607,213139657.62891454,116416.0,8834.650938,119703848.85962638,15817.675500000001,10477.961833333333,47.400441137374834,19895.72812186677,11739.622878133232,960.7327,1707.4463,-1493.4271,495466.3076590001,2466.7255
2017-12-27 08:00:00,13699.34,16050.0,13533.0,15689.01,15034.668104,224843731.89656886,133133.0,8436.171298,125842113.78661472,15917.643000000002,10608.588,56.868748595171056,19654.432475624864,12180.85352437514,764.777,1518.9124,-1508.2708,510500.9757630001,2495.093
2017-12-28 08:00:00,15709.98,16498.05,14200.15,15459.99,14959.864723,231229932.48204058,142202.0,7843.419761,121346099.97221792,16024.591,10773.924333333332,55.627505410945005,19594.79217287759,12454.38982712241,761.2552,1367.381,-1212.2516,-525460.8404860001,2429.9900000000002
2017-12-29 08:00:00,15459.97,15539.99,13150.0,14182.11,21717.858014,303401227.98652,178032.0,11431.787691,159795892.05003202,15967.6405,10936.263500000001,49.17761922494654,19535.599060394637,12399.681939605363,731.5513,1240.215,-1017.3276,-547178.6985,2389.99
2017-12-30 08:00:00,14199.14,14981.0,13850.0,14378.9,18072.008116,260911629.21807674,142100.0,10502.69575,151673949.96207923,15882.746,11069.799,50.136452885771995,19539.185342422697,12226.306657577301,598.003,1111.7726,-1027.5392,565250.706616,2259.825
2017-12-31 08:00:00,14378.99,14398.85,11750.0,12440.01,19221.158039,247803953.75248587,190204.0,9530.51786,123372468.27892077,15868.8875,11207.439,41.774072627838585,19546.94001043405,12190.834989565952,502.2547,989.8691,-975.2287,-584471.864655,2224.6615
2018-01-01 08:00:00,12345.1,14050.11,12149.98,13716.36,11768.989718,155283285.36704132,138893.0,6085.523277,80277167.6252944,15745.889000000001,11307.055833333334,47.93090883610088,19713.49945219063,11778.278547809372,266.8452,845.2643,-1156.8381,596240.8543730001,2191.1670000000004
2018-01-02 08:00:00,13715.65,13818.55,12750.0,13380.0,8609.915844,114799747.44197057,105595.0,3961.938946,52809747.44038045,15602.308500000003,11423.0955,46.53442853091374,19648.6651634756,11555.951836524404,181.1837,712.4482,-1062.5289,-604850.770217,2189.522
2018-01-03 08:00:00,13382.16,15473.49,12890.02,14675.11,20078.092111,279717107.4337192,177728.0,11346.326739,158080088.68331683,15453.809,11529.095833333333,52.297420466424036,19601.35985859439,11306.258141405608,85.1731,586.9932,-1003.6401,624928.862328,2224.7234999999996
2018-01-04 08:00:00,14690.0,15307.56,14150.0,14919.51,15905.667639,236116868.3361901,162787.0,8994.953566,133587333.24534808,15385.9,11655.097000000002,53.319969535570806,19537.974620300924,11233.825379699076,112.2941,492.0534,-759.5185,640834.529967,2232.8514999999998
2018-01-05 08:00:00,14919.51,15280.0,13918.04,15059.54,21329.649574,312781583.79830784,170310.0,12680.812951,186116793.01158932,15315.126500000002,11781.137333333336,53.92932600991123,19447.292399997972,11182.960600002032,151.7594,423.9946,-544.4704,662164.179541,2216.322
2018-01-06 08:00:00,15059.56,17176.24,14600.0,16960.39,23251.491125,369321956.4868375,192969.0,13346.622293,211829900.67898223,15191.112,11909.712833333333,61.31220455067805,19188.840387633172,11193.383612366826,192.1204,377.6197,-370.9986,685415.6706660001,2227.6845
2018-01-07 08:00:00,16960.39,17143.13,16011.21,17069.79,18571.457508,309216920.98641044,158242.0,11007.164056,183417769.06237718,15083.998500000002,12076.384,61.692689062570544,18740.697445294318,11427.299554705685,373.1877,376.7333,-7.0912,703987.1281740001,2219.8465
2018-01-08 08:00:00,17069.79,17099.96,15610.0,16150.03,12493.125558,206194706.37068352,120269.0,6779.320508,112151163.1274352,14994.487,12243.1465,56.648479328728584,18336.064233293746,11652.909766706252,519.5238,405.2914,228.4647,-716480.253732,2180.8435
2018-01-09 08:00:00,16218.85,16322.3,12812.0,14902.54,26600.609912,396569997.15746266,208642.0,13756.844389,206049582.13668823,14859.176000000001,12390.597000000002,50.60483763153448,17728.066937410033,11990.28506258997,554.8828,435.2097,239.3463,-743080.863644,2223.8585
2018-01-10 08:00:00,14902.54,15500.0,14011.05,14400.0,14315.004253,210630187.45766863,156656.0,6841.233287,100698572.9000214,14739.543,12520.972833333333,48.36626470551615,17370.391118811986,12108.694881188012,476.7475,443.5173,66.4605,-757395.867897,2151.1715
2018-01-11 08:00:00,14401.0,14955.66,13131.31,14907.09,17411.001655,244011366.763028,161476.0,8529.554675,119570139.8064535,14635.094000000001,12652.523166666668,50.734481014316785,17136.16898677874,12134.019013221265,370.0087,428.8155,-117.6137,774806.8695520001,2078.014
2018-01-12 08:00:00,14940.0,14968.68,11400.0,13238.78,33554.723751,446587594.6937379,239416.0,16422.01998,218762237.37910992,14605.8165,12796.890500000001,43.64241192251847,17078.168445089992,12133.46455491001,322.6164,407.5757,-169.9186,-808361.5933030001,2019.5310000000002
2018-01-13 08:00:00,13238.76,14109.78,12500.0,13740.01,16417.162137,222516076.27145907,134452.0,8117.312075,110040020.181478,14601.425,12920.686333333333,46.0810972680155,17083.636386057486,12119.213613942515,148.7246,355.8055,-414.1618,824778.7554400001,2001.429
2018-01-14 08:00:00,13749.95,14580.0,13706.15,14210.0,12221.508528,173086488.54788405,123639.0,5574.178408,78958098.9463857,14623.425500000001,13041.92,48.33848794629888,17064.52843518034,12182.322564819666,50.7739,294.7992,-488.0506,837000.2639680001,1936.122
2018-01-15 08:00:00,14210.0,14339.5,12569.2,13474.99,17017.894329,226525305.1293811,152364.0,8288.382911,110381556.67259862,14658.925500000001,13169.170166666667,45.154605341142336,17051.405059641827,12266.445940358175,10.9453,238.0284,-454.1662,-854018.1582970001,1945.0370000000003
2018-01-16 08:00:00,13477.98,14249.99,13147.79,13539.93,14652.094705,200614554.538343,145362.0,7431.063272,101748315.63707082,14647.707999999999,13273.085666666668,45.4961870370006,17061.14341542009,12234.272584579909,-79.0174,174.6192,-507.2733,868670.2530020002,1874.297
2018-01-17 08:00:00,13500.0,13542.93,9035.0,10900.0,63401.169175,722150828.1494025,418243.0,30353.401717,346777069.93374634,14540.253999999997,13367.676166666668,35.74893240446585,16949.84535629953,12130.662643700463,-143.4202,111.0114,-508.863,-932071.4221770002,1984.7985
2018-01-18 08:00:00,10899.99,11680.99,9037.94,10988.79,72331.796646,744154180.1312059,517293.0,35412.798137,365047291.4303791,14312.2545,13421.023,36.243683604264056,17175.634149460766,11448.874850539232,-402.8364,8.2418,-822.1564,1004403.2188230002,1997.4515000000004
2018-01-19 08:00:00,10972.59,11878.82,10435.33,10961.97,48464.434937,541289614.0584046,393112.0,23814.382845,266091805.66522688,14152.588500000002,13474.803833333335,36.1531245775355,17379.566665772003,10925.610334228,-594.4091,-112.2884,-964.2414,-1052867.6537600001,2013.0760000000002
2018-01-20 08:00:00,10960.0,11795.0,10360.0,11474.98,34129.375421,382773499.2265792,273271.0,16871.416355,189259676.89222243,13981.741999999998,13523.536666666669,39.27844151907832,17506.35179184091,10457.13220815909,-739.8672,-237.8042,-1004.1262,1086997.029181,1952.3835
2018-01-21 08:00:00,11474.98,13099.0,11412.45,12799.94,28768.857827,358561107.78097045,251647.0,14389.196005,179183657.90470728,13933.4905,13577.919666666667,46.55495715983369,17571.56420653305,10295.416793466948,-804.4748,-351.1383,-906.673,1115765.8870080002,1941.7044999999998
2018-01-22 08:00:00,12799.8,12799.8,10965.0,11530.0,41379.773426,485289230.8188924,360207.0,20574.760061,241154449.98183498,13887.6695,13655.926833333333,41.43031115245927,17560.179216901448,10215.159783098552,-740.2306,-428.9567,-622.5477,-1157145.6604340002,1980.024
2018-01-23 08:00:00,11530.0,11926.35,9900.24,10760.05,43752.606791,475716514.208697,363264.0,21300.575828,231677479.12562197,13795.1695,13711.328166666666,38.65228030235689,17611.87952851778,9978.45947148222,-782.7669,-499.7188,-566.0963,-1200898.267225,1952.1560000000002
2018-01-24 08:00:00,10760.05,11399.0,9905.0,10799.18,37473.922552,399419413.2329807,355286.0,18747.793828,199899519.27329972,13599.416500000001,13756.995833333332,38.87659535312394,17622.13693860486,9576.696061395143,-868.5932,-573.4936,-590.199,1238372.189777,1968.9779999999998
2018-01-25 08:00:00,10799.14,11570.48,10500.0,11349.99,27158.587762,299470607.4302002,293429.0,13087.393088,144335221.62540218,13393.4,13801.348833333333,42.086670331260045,17551.224591773647,9235.575408226352,-922.816,-643.3581,-558.9157,1265530.7775390001,1954.404
2018-01-26 08:00:00,11349.96,11794.05,10950.21,11175.27,20839.954183,236081364.9736523,221040.0,10201.386919,115584688.24733494,13207.9225,13845.515166666668,41.344924136690885,17383.720292396567,9032.124707603436,-910.8426,-696.855,-427.9751,-1286370.731722,1867.784
2018-01-27 08:00:00,11184.7,11643.0,10311.15,11089.0,33056.87196,360482470.1737543,314720.0,15330.789553,167328952.39330244,12918.666500000001,13879.636,40.96105451216133,16790.410222234732,9046.92277776527,-905.0195,-738.4879,-333.0632,-1319427.603682,1877.7804999999996
2018-01-28 08:00:00,11089.0,11650.0,10842.69,11491.0,18860.768345,212663199.53348225,207478.0,9208.937963,103935891.79616304,12619.627,13903.619333333334,43.58934653886017,16038.822292475741,9200.43170752426,-897.0256,-770.1954,-253.6603,1338288.372027,1843.648
2018-01-29 08:00:00,11499.98,12244.0,11408.0,11879.95,16887.339524,200211582.94345406,206247.0,7342.786997,87011013.8320475,12386.675500000001,13930.189333333336,46.09001789498768,15404.394529301659,9368.956470698344,-848.4716,-785.8507,-125.2419,1355175.711551,1709.9330000000002
2018-01-30 08:00:00,11879.95,11975.02,11139.55,11251.0,14170.377538,162110154.87880376,169199.0,6016.496871,68819972.52308752,12235.545999999998,13966.723833333333,42.78697579392915,15016.188776833002,9454.903223166995,-769.7343,-782.6274,25.7862,-1369346.089089,1677.259
2018-01-31 08:00:00,11250.11,11308.42,9900.0,10237.51,25554.372946,268978329.50861526,259212.0,11388.096419,119864289.07103088,12078.096,13990.257833333333,38.05437515814995,14694.463001323918,9461.72899867608,-749.4462,-775.9912,53.0899,-1394900.4620349999,1656.4625
2018-02-01 08:00:00,10230.0,10425.85,9700.0,10285.1,18015.956805,181644207.1131626,201422.0,8782.584442,88609272.64228792,11844.617,13981.1665,38.39892927828842,14220.364561426752,9468.869438573249,-805.8585,-781.9646,-47.7877,1412916.41884,1514.321
2018-02-02 08:00:00,10285.1,10335.0,8750.99,9224.52,33564.764311,317636345.9843711,316020.0,15430.003849,146130725.8704748,11696.933,13971.084666666666,33.87662887791791,14074.991907013273,9318.874092986729,-837.0762,-792.987,-88.1786,-1446481.183151,1513.0325
2018-02-03 08:00:00,9224.52,9250.0,8010.02,8873.03,49971.626975,434236483.7044874,453411.0,23113.503584,201292749.51509914,11471.158500000001,13938.7365,32.51011809167326,13889.56204921021,9052.754950789793,-936.5999,-821.7095,-229.7808,-1496452.8101259999,1531.339
2018-02-04 08:00:00,8873.03,9473.01,8229.0,9199.96,28725.000735,256834729.0599109,327519.0,14182.838146,127068644.49604894,11204.310000000001,13893.637,35.131168867012164,13526.109039483668,8882.510960516334,-1031.9399,-863.7556,-336.3686,1525177.8108609999,1505.0245
2018-02-05 08:00:00,9199.96,9368.0,7930.0,8184.81,32014.308449,274912288.421322,356134.0,13805.29579,118884553.20936234,10990.5585,13851.969833333334,31.09320536494134,13217.366618732642,8763.750381267357,-1068.7966,-904.7638,-328.0656,-1557192.1193099997,1521.8145
2018-02-06 08:00:00,8179.99,8382.8,6625.0,6939.99,63403.182579,471166218.7134473,533510.0,29857.35839,222022401.01692358,10722.8025,13762.549166666666,26.995651886015295,12946.7282597593,8498.8767402407,-1166.4735,-957.1058,-418.7355,-1620595.3018889998,1384.308
2018-02-07 08:00:00,6939.63,7878.0,6000.01,7652.14,100201.500307,684364276.3666689,785996.0,49565.020794,339117633.4088549,10524.802,13601.565666666667,32.477853225961454,13315.272813869371,7734.331186130629,-1329.0098,-1031.4866,-595.0464,1720796.8021959998,1346.055
2018-02-08 08:00:00,7655.02,8476.0,7150.01,7599.0,60778.460497,477935038.81177694,514893.0,30084.836266,237137973.45313892,10357.9695,13464.434666666666,32.28304133979967,13417.628766048212,7298.310233951786,-1384.3979,-1102.0688,-564.6581,-1781575.2626929998,1340.1799999999998
2018-02-08 08:00:00,7599.0,7844.0,7572.09,7784.02,1521.537318,11770168.04386595,12417.0,844.258813,6532638.63751892,10189.821,13346.816833333334,33.772566594144536,13471.310172612748,6908.331827387252,-1416.2556,-1164.9062,-502.6988,1783096.800011,1282.0255
2018-02-10 08:00:00,7789.9,8738.0,7789.9,8683.92,20482.910825,173348469.81187892,273091.0,10404.040792,88117562.12096503,10005.273000000001,13228.217499999999,40.6146731865112,13395.782934092971,6614.76306590703,-1410.3162,-1213.9882,-392.6561,1803579.7108359998,1245.397
2018-02-11 08:00:00,8683.93,9065.78,8120.0,8533.98,49381.512653,423411421.93098,537578.0,24506.723294,210253734.38065454,9799.472,13096.483333333334,39.875466935502175,12968.155197873904,6630.788802126095,-1317.804,-1234.7514,-166.1054,-1852961.2234889998,1200.939
2018-02-12 08:00:00,8533.99,8549.0,7726.53,8063.88,45025.187952,366966437.24988854,524626.0,23180.34192,188849914.34995836,9649.671,12966.2165,37.56688505877985,12756.55855379263,6542.78344620737,-1242.2663,-1236.2543,-12.0239,-1897986.4114409997,1140.757
2018-02-13 08:00:00,8063.82,8989.0,8053.0,8903.0,41987.85049,362440826.9943769,477660.0,20916.949742,180528457.55458465,9514.8625,12833.393,43.81926578357471,12652.709188085886,6377.015811914112,-1206.4283,-1230.2891,47.7217,1939974.2619309998,1112.857
2018-02-14 08:00:00,8903.0,8950.0,8351.0,8539.9,35454.972956,305165143.6969234,401893.0,16558.45568,142530987.43930227,9420.0535,12709.526666666667,41.86549546636997,12508.7090780334,6331.3979219666,-1097.6632,-1203.7639,212.2015,-1975429.2348869997,1089.2830000000001
2018-02-15 08:00:00,8535.17,9489.6,8533.0,9449.99,40811.952867,370126692.72823304,514897.0,20508.463444,185896385.02591053,9279.549,12559.527833333334,48.11047324701999,12252.026367548031,6307.071632451972,-1028.9047,-1168.7921,279.7748,2016241.1877539996,1094.921
2018-02-16 08:00:00,9449.98,10219.5,9301.5,10000.09,52427.596715,512388484.73178285,608349.0,25805.098892,252255267.8835685,9193.285,12398.65,51.50176272161364,12031.211060699961,6355.358939300038,-890.7089,-1113.1754,444.9332,2068668.7844689996,1074.2285
2018-02-17 08:00:00,10000.89,10323.37,9666.0,10159.98,38161.205974,381103299.2238848,405310.0,18313.004466,182947133.88868243,9138.839499999998,12250.984499999999,52.47401862012722,11863.13866611671,6414.540333883286,-728.4026,-1036.2209,615.6365,2106829.9904429996,1066.7315000000003
2018-02-18 08:00:00,10156.07,11075.07,10050.0,11039.55,41882.108407,446012696.16926724,413585.0,21147.624789,225229265.72563553,9072.288499999999,12106.046666666665,57.519244902418635,11613.53007126953,6531.046928730468,-580.184,-945.0135,729.659,2148712.0988499997,1076.1850000000002
2018-02-19 08:00:00,11039.55,11274.0,10080.0,10383.43,61137.380728,649423311.3100227,537534.0,29593.863774,314511909.4893312,9030.2685,12001.785833333333,52.99945247350776,11397.897006584286,6662.639993415714,-387.2814,-833.4671,892.3714,-2209849.4795779996,1094.1115000000002
2018-02-20 08:00:00,10375.01,11250.0,10270.33,11153.0,40831.417131,443766562.68306607,366882.0,20619.877129,224193685.43795273,8986.890000000001,11900.026666666668,57.243293396800844,11210.621870641171,6763.1581293588315,-284.0734,-723.5884,879.0298,2250680.8967089998,1072.674
2018-02-21 08:00:00,11147.11,11786.01,11100.59,11200.99,48153.354288,551573232.2429588,432197.0,24211.49181,277480902.0141192,9032.6645,11827.699333333334,57.50099802281169,11397.97286334382,6667.356136656181,-138.585,-606.5877,936.0054,2298834.250997,1070.6525000000001
2018-02-22 08:00:00,11195.07,11304.03,10200.0,10437.6,68113.818754,731537130.4921861,542340.0,32338.074002,347436564.666544,9078.458999999999,11792.272333333334,52.11955138865946,11577.547062001397,6579.370937998601,-19.1908,-489.1083,939.8351,-2366948.069751,1046.6535
2018-02-23 08:00:00,10439.02,10933.44,9679.0,9811.04,67060.166483,682006373.869588,506273.0,33029.297624,336067441.6325065,9139.113000000001,11744.565666666667,48.13748976084007,11710.952305392566,6567.2736946074365,13.6732,-388.552,804.4504,-2434008.236234,1047.3764999999999
2018-02-24 08:00:00,9815.55,10435.0,9570.19,10131.04,57202.70237,571800753.4709765,467480.0,28031.011368,280171693.07297117,9186.013500000001,11683.083,50.228980014410595,11771.596618718302,6600.4303812817,-10.7165,-312.9849,604.5369,2491210.938604,1028.4165
2018-02-25 08:00:00,10131.04,10496.97,9352.0,9694.51,40888.156299,405618586.64803785,337918.0,18646.870961,185164883.4517175,9232.567500000001,11623.611333333332,47.419609101533474,11852.508254074011,6612.626745925991,-4.176,-251.2231,494.0942,-2532099.094903,1013.7650000000001
2018-02-26 08:00:00,9694.51,9847.0,9274.8,9590.0,28373.517586,271286599.1260862,233567.0,13956.661533,133525539.44882146,9308.052500000002,11523.703000000001,46.7455110524391,11887.569418281408,6728.535581718596,-33.827,-207.7439,347.8338,-2560472.612489,954.4850000000002
2018-02-27 08:00:00,9590.0,10444.32,9350.0,10324.0,34878.292756,347559259.73845184,285276.0,17045.768706,169936003.38761607,9440.553,11425.869833333332,51.91553746992527,11767.81511467557,7113.290885324431,-65.0094,-179.197,228.3753,2595350.905245,915.3014999999999
2018-02-28 08:00:00,10321.0,10870.0,10121.0,10569.04,30705.385123,324295371.1414657,240542.0,15187.083738,160450471.4557678,9574.146,11361.568,53.53722541662398,11772.318602996453,7375.973397003549,-30.1464,-149.3869,238.4809,2626056.290368,886.452
2018-03-01 08:00:00,10584.33,11098.0,10300.0,10326.76,30800.983782,327914696.13067526,277886.0,14412.84633,153537202.10196504,9722.648000000001,11298.070333333335,51.681297123153854,11753.949306242142,7691.34669375786,17.0588,-116.0977,266.313,-2656857.27415,912.7565000000002
2018-03-02 08:00:00,10325.64,11060.41,10240.0,10920.0,25092.55393,268172535.3811293,230428.0,12785.4045,136788817.23158327,9849.785,11262.849500000002,55.72826211660427,11678.375206764122,8021.194793235878,34.5213,-85.9739,240.9905,2681949.82808,906.0780000000002
2018-03-03 08:00:00,10923.36,11200.0,10770.0,11039.0,23910.71009,262936307.00785756,211691.0,11893.333632,130864918.8230748,9961.589,11216.243500000002,56.51504414762574,11763.277765983026,8159.900234016974,95.1333,-49.7525,289.7716,2705860.53817,880.289
2018-03-04 08:00:00,11038.99,11544.0,11015.01,11464.48,21287.15328,241749497.90247172,190444.0,10842.682784,123142920.22314858,10086.84,11177.226833333336,59.300125015835334,11817.546104212339,8356.133895787661,151.0302,-9.596,321.2522,2727147.6914500003,865.615
2018-03-05 08:00:00,11464.47,11565.0,11050.02,11515.0,17295.918653,194849579.12502074,168359.0,8197.401595,92437014.46393473,10256.869999999999,11123.716333333334,59.63073690934278,11809.809689817499,8703.930310182499,227.0442,37.7321,378.6243,2744443.6101030004,844.564
2018-03-06 08:00:00,11515.0,11710.0,11415.01,11454.0,15144.231063,174866951.39806527,164318.0,7668.823714,88588986.3365785,10387.47,11066.9745,59.00745651060687,11899.805447403658,8875.13455259634,288.0421,87.7941,400.496,-2759587.8411660003,829.3635
2018-03-07 08:00:00,11455.0,11455.0,10555.48,10716.48,29515.572363,323842216.64859617,250306.0,13482.297196,147874120.62232068,10533.175,11006.882166666668,51.93884331985092,11844.130882392263,9222.219117607736,327.6838,135.772,383.8236,-2789103.4135290002,826.5095000000001
2018-03-08 08:00:00,10716.48,10899.0,9389.31,9910.0,50647.67108,514808033.4879209,396721.0,24022.451231,244164771.36009568,10596.499500000002,10902.817000000001,45.51770323116607,11805.543178571463,9387.45582142854,296.1744,167.8525,256.6438,-2839751.084609,856.094
2018-03-09 08:00:00,9910.0,10099.0,9060.0,9271.64,41109.473226,394641280.63843673,336514.0,20257.455838,194608716.93503922,10591.995,10783.487166666666,41.17816418979813,11811.024630545253,9372.965369454749,203.7777,175.0375,57.4803,-2880860.557835,875.1755
2018-03-10 08:00:00,9267.07,9410.0,8329.0,9227.0,64112.291407,567082901.1319405,462712.0,31166.414848,275735446.01075995,10547.578,10668.847333333333,40.88462473780656,11891.249392998316,9203.906607001683,78.1416,155.6584,-155.0336,-2944972.849242,877.9720000000001
2018-03-11 08:00:00,9230.0,9490.0,8667.07,8770.22,37180.012857,341210248.41481787,288066.0,17639.827276,161991786.13432977,10456.9505,10574.255000000001,37.906894936763514,11901.61573449805,9012.285265501952,-24.7428,119.5781,-288.6419,-2982152.862099,859.4185000000001
